id_str,ra,dec,z,anillos,dataset,ring_class,ring_class_0,ring_class_1,ring_class_2,ring_class_3,inner_ring,outer_ring,file_loc,file_rel,validation_status
1237655465920102501,204.17734,62.060365,0.03087465,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655465920102501_0.fits,Images/1237655465920102501_0.fits,ok
1237654600495333522,163.00107,3.8358296,0.01199475,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654600495333522_0.fits,Images/1237654600495333522_0.fits,ok
1237655498670211218,216.79921,-2.2623914,0.02379722,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655498670211218_0.fits,Images/1237655498670211218_0.fits,ok
1237655497596272832,216.39161,-3.0254917,0.03131498,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655497596272832_0.fits,Images/1237655497596272832_0.fits,ok
1237651538188304564,240.3275,53.27949,0.06199601,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237651538188304564_0.fits,Images/1237651538188304564_0.fits,ok
1237655470211268640,232.40842,2.5606978,0.03106782,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655470211268640_0.fits,Images/1237655470211268640_0.fits,ok
1237654879130091598,223.34748,2.9665174,0.02775425,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654879130091598_0.fits,Images/1237654879130091598_0.fits,ok
1237654879665848483,220.73856,3.5575191,0.02887622,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654879665848483_0.fits,Images/1237654879665848483_0.fits,ok
1237655130381222191,256.86825,34.567332,0.02765468,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655130381222191_0.fits,Images/1237655130381222191_0.fits,ok
1237655473974215085,258.6581,29.520569,0.04476631,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655473974215085_0.fits,Images/1237655473974215085_0.fits,ok
1237655493831950637,203.23575,-3.027672,0.04670221,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655493831950637_0.fits,Images/1237655493831950637_0.fits,ok
1237654605315637495,136.97899,3.2727021,0.02675972,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654605315637495_0.fits,Images/1237654605315637495_0.fits,ok
1237654605316685877,139.39825,3.328577,0.0555944,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654605316685877_0.fits,Images/1237654605316685877_0.fits,ok
1237654953203531789,248.78827,46.213925,0.03075896,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654953203531789_0.fits,Images/1237654953203531789_0.fits,ok
1237654605851853112,135.54723,3.4955869,0.02602417,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654605851853112_0.fits,Images/1237654605851853112_0.fits,ok
1237655503498248656,256.75703,34.389261,0.07054333,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655503498248656_0.fits,Images/1237655503498248656_0.fits,ok
1237654880742998288,228.6605,4.0362913,0.04110587,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654880742998288_0.fits,Images/1237654880742998288_0.fits,ok
1237655107308093664,201.92728,58.02494,0.05349031,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655107308093664_0.fits,Images/1237655107308093664_0.fits,ok
1237652900219912363,20.14326,-9.8802202,0.04292547,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237652900219912363_0.fits,Images/1237652900219912363_0.fits,ok
1237655473968775626,250.05393,39.733424,0.0297482,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655473968775626_0.fits,Images/1237655473968775626_0.fits,ok
1237655123940606085,196.22589,3.8244832,0.04099628,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655123940606085_0.fits,Images/1237655123940606085_0.fits,ok
1237655370897686550,179.7898,63.05602,0.05041957,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655370897686550_0.fits,Images/1237655370897686550_0.fits,ok
1237654600496185438,164.93561,3.9850714,0.03677864,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654600496185438_0.fits,Images/1237654600496185438_0.fits,ok
1237654601568223353,161.00922,4.6630121,0.02658564,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654601568223353_0.fits,Images/1237654601568223353_0.fits,ok
1237654601568813148,162.36826,4.7993908,0.02626976,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654601568813148_0.fits,Images/1237654601568813148_0.fits,ok
1237654604791545887,166.17465,4.2973265,0.02510968,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654604791545887_0.fits,Images/1237654604791545887_0.fits,ok
1237655470212645107,235.59117,2.4674844,0.03178297,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655470212645107_0.fits,Images/1237655470212645107_0.fits,ok
1237655468602163435,235.79429,1.3288412,0.03976259,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655468602163435_0.fits,Images/1237655468602163435_0.fits,ok
1237654879666110468,221.31813,3.4039978,0.02766503,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654879666110468_0.fits,Images/1237654879666110468_0.fits,ok
1237654879666831385,222.97246,3.3632729,0.03076527,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654879666831385_0.fits,Images/1237654879666831385_0.fits,ok
1237654879667028152,223.46367,3.4846245,0.02713621,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654879667028152_0.fits,Images/1237654879667028152_0.fits,ok
1237654880202522861,220.41879,4.0630844,0.02746446,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654880202522861_0.fits,Images/1237654880202522861_0.fits,ok
1237655743484723566,231.27136,4.9062896,0.02156754,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655743484723566_0.fits,Images/1237655743484723566_0.fits,ok
1237654605317144872,140.49845,3.3785264,0.02789034,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654605317144872_0.fits,Images/1237654605317144872_0.fits,ok
1237654605873414250,184.9035,5.3978204,0.03887157,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654605873414250_0.fits,Images/1237654605873414250_0.fits,ok
1237655125014020160,195.4227,4.6805322,0.03828112,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655125014020160_0.fits,Images/1237655125014020160_0.fits,ok
1237655125014216786,195.82929,4.5978062,0.03915426,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655125014216786_0.fits,Images/1237655125014216786_0.fits,ok
1237655125557444737,210.38378,4.6157148,0.05202986,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655125557444737_0.fits,Images/1237655125557444737_0.fits,ok
1237655370901946434,201.02833,62.425223,0.04068268,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655370901946434_0.fits,Images/1237655370901946434_0.fits,ok
1237655370364223569,196.90398,62.215932,0.0276849,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655370364223569_0.fits,Images/1237655370364223569_0.fits,ok
1237655371434688682,180.49871,63.54437,0.04044916,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655371434688682_0.fits,Images/1237655371434688682_0.fits,ok
1237655744023691333,236.01528,4.7694648,0.04157357,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655744023691333_0.fits,Images/1237655744023691333_0.fits,ok
1237651539777290439,140.65908,60.865439,0.02588648,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237651539777290439_0.fits,Images/1237651539777290439_0.fits,ok
1237654880204292401,224.48079,3.770833,0.03424508,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654880204292401_0.fits,Images/1237654880204292401_0.fits,ok
1237655464312045618,214.34514,58.750497,0.03974786,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655464312045618_0.fits,Images/1237655464312045618_0.fits,ok
1237655370897948874,181.21303,63.131499,0.04038366,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655370897948874_0.fits,Images/1237655370897948874_0.fits,ok
1237655743485509736,233.03565,4.7476577,0.03715878,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655743485509736_0.fits,Images/1237655743485509736_0.fits,ok
1237655693557891176,238.20342,-0.52491841,0.07957811,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655693557891176_0.fits,Images/1237655693557891176_0.fits,ok
1237655469675905275,235.82444,2.0784846,0.04001965,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655469675905275_0.fits,Images/1237655469675905275_0.fits,ok
1237655108899045559,129.02359,44.727209,0.03776751,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655108899045559_0.fits,Images/1237655108899045559_0.fits,ok
1237655107302457510,177.17203,59.054026,0.04554375,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655107302457510_0.fits,Images/1237655107302457510_0.fits,ok
1237655126092611874,206.63161,5.2097089,0.03091896,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655126092611874_0.fits,Images/1237655126092611874_0.fits,ok
1237655126087172142,194.08471,5.4765418,0.02421558,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655126087172142_0.fits,Images/1237655126087172142_0.fits,ok
1237654604253233397,162.95471,3.7794244,0.0684115,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654604253233397_0.fits,Images/1237654604253233397_0.fits,ok
1237656241165566212,344.72174,13.358741,0.02401756,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656241165566212_0.fits,Images/1237656241165566212_0.fits,ok
1237651754565697671,222.26069,2.4364321,0.03424975,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237651754565697671_0.fits,Images/1237651754565697671_0.fits,ok
1237655746704638167,263.89249,59.889924,0.02836078,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655746704638167_0.fits,Images/1237655746704638167_0.fits,ok
1237655746706407792,265.56368,55.986286,0.02870956,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655746706407792_0.fits,Images/1237655746706407792_0.fits,ok
1237655493835882824,212.17521,-3.0024334,0.02919311,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655493835882824_0.fits,Images/1237655493835882824_0.fits,ok
1237655473974935746,259.61439,28.155998,0.04151176,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655473974935746_0.fits,Images/1237655473974935746_0.fits,ok
1237655743476662300,212.73896,6.3648539,0.01965291,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655743476662300_0.fits,Images/1237655743476662300_0.fits,ok
1237655493294424108,201.61515,-3.4663916,0.02014131,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655493294424108_0.fits,Images/1237655493294424108_0.fits,ok
1237655494368755979,203.03941,-2.7492506,0.01998516,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655494368755979_0.fits,Images/1237655494368755979_0.fits,ok
1237655471820701754,247.20911,39.835095,0.03585013,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655471820701754_0.fits,Images/1237655471820701754_0.fits,ok
1237655504574087295,260.53422,30.693864,0.05009068,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655504574087295_0.fits,Images/1237655504574087295_0.fits,ok
1237655465922854921,216.24252,59.783617,0.03681003,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655465922854921_0.fits,Images/1237655465922854921_0.fits,ok
1237655744021332107,230.59035,5.391462,0.04167215,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655744021332107_0.fits,Images/1237655744021332107_0.fits,ok
1237655469138313444,234.15219,1.8013398,0.04340975,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655469138313444_0.fits,Images/1237655469138313444_0.fits,ok
1237655495979106610,202.45982,-1.4290395,0.02128015,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655495979106610_0.fits,Images/1237655495979106610_0.fits,ok
1237655495442039034,201.99097,-1.9248827,0.05437216,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655495442039034_0.fits,Images/1237655495442039034_0.fits,ok
1237655495442366737,202.71531,-1.7787004,0.03604457,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655495442366737_0.fits,Images/1237655495442366737_0.fits,ok
1237652901830328525,19.674616,-8.7993065,0.06647413,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237652901830328525_0.fits,Images/1237652901830328525_0.fits,ok
1237652936184233993,325.70827,-6.8303351,0.05495463,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237652936184233993_0.fits,Images/1237652936184233993_0.fits,ok
1237651752922316814,147.34549,1.1453814,0.02521066,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237651752922316814_0.fits,Images/1237651752922316814_0.fits,ok
1237651753459253352,147.60863,1.5825406,0.02485973,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237651753459253352_0.fits,Images/1237651753459253352_0.fits,ok
1237654605862994037,160.91262,4.9704819,0.01918732,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654605862994037_0.fits,Images/1237654605862994037_0.fits,ok
1237654605863125245,161.29164,4.9444856,0.06888863,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237654605863125245_0.fits,Images/1237654605863125245_0.fits,ok
1237655126630793239,209.55832,5.4082956,0.01424178,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655126630793239_0.fits,Images/1237655126630793239_0.fits,ok
1237655473974345996,258.79402,29.263205,0.04488469,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655473974345996_0.fits,Images/1237655473974345996_0.fits,ok
1237655497594699878,212.88696,-3.2197492,0.0296481,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655497594699878_0.fits,Images/1237655497594699878_0.fits,ok
1237655744554664059,222.56001,6.5080984,0.04396448,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655744554664059_0.fits,Images/1237655744554664059_0.fits,ok
1237655743483281638,227.92202,5.1051369,0.03960017,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655743483281638_0.fits,Images/1237655743483281638_0.fits,ok
1237655693550747840,221.83194,-0.95751399,0.0344313,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655693550747840_0.fits,Images/1237655693550747840_0.fits,ok
1237655108911038502,167.81227,59.489731,0.02417229,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655108911038502_0.fits,Images/1237655108911038502_0.fits,ok
1237655743478825053,217.75447,5.9784221,0.02496471,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655743478825053_0.fits,Images/1237655743478825053_0.fits,ok
1237651754533191996,148.04441,2.623395,0.05113515,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237651754533191996_0.fits,Images/1237651754533191996_0.fits,ok
1237651801770950770,149.9147,0.58670266,0.06550524,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237651801770950770_0.fits,Images/1237651801770950770_0.fits,ok
1237651799623205033,149.2931,-1.0909123,0.03289981,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237651799623205033_0.fits,Images/1237651799623205033_0.fits,ok
1237652600105009499,328.1523,-7.7026741,0.03500548,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237652600105009499_0.fits,Images/1237652600105009499_0.fits,ok
1237652629105147935,15.319171,-10.627971,0.01342237,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237652629105147935_0.fits,Images/1237652629105147935_0.fits,ok
1237652946923356305,19.325796,-10.132426,0.05142252,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237652946923356305_0.fits,Images/1237652946923356305_0.fits,ok
1237656494033273026,344.36123,13.001654,0.02568719,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656494033273026_0.fits,Images/1237656494033273026_0.fits,ok
1237656243313115148,344.6429,15.172787,0.03084318,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656243313115148_0.fits,Images/1237656243313115148_0.fits,ok
1237656494035173549,348.94399,13.290256,0.01523335,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656494035173549_0.fits,Images/1237656494035173549_0.fits,ok
1237656242771460175,333.52613,13.486874,0.02723827,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656242771460175_0.fits,Images/1237656242771460175_0.fits,ok
1237655126624108560,194.19434,5.9163306,0.03116356,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655126624108560_0.fits,Images/1237655126624108560_0.fits,ok
1237655373036585211,247.76419,39.838479,0.03053831,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655373036585211_0.fits,Images/1237655373036585211_0.fits,ok
1237656240620307071,325.39708,10.443999,0.03554023,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656240620307071_0.fits,Images/1237656240620307071_0.fits,ok
1237655693554614567,230.72842,-0.89532815,0.02803231,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655693554614567_0.fits,Images/1237655693554614567_0.fits,ok
1237656241167007831,348.10955,13.726591,0.01639483,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656241167007831_0.fits,Images/1237656241167007831_0.fits,ok
1237656241167139033,348.44612,13.687614,0.01535167,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656241167139033_0.fits,Images/1237656241167139033_0.fits,ok
1237655463770062945,191.33995,61.69439,0.05846972,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655463770062945_0.fits,Images/1237655463770062945_0.fits,ok
1237655498128163008,205.03128,-2.8818518,0.02250013,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655498128163008_0.fits,Images/1237655498128163008_0.fits,ok
1237655498127114409,202.59916,-2.9043507,0.02124562,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655498127114409_0.fits,Images/1237655498127114409_0.fits,ok
1237657119478055255,116.23937,28.927502,0.02347171,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237657119478055255_0.fits,Images/1237657119478055255_0.fits,ok
1237657119478383033,116.8357,29.412933,0.06253982,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237657119478383033_0.fits,Images/1237657119478383033_0.fits,ok
1237655368747909256,169.46067,60.746231,0.04618816,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655368747909256_0.fits,Images/1237655368747909256_0.fits,ok
1237655498676568101,231.3183,-1.8187769,0.02707933,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655498676568101_0.fits,Images/1237655498676568101_0.fits,ok
1237651800697143553,149.85915,-0.25391978,0.04747756,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237651800697143553_0.fits,Images/1237651800697143553_0.fits,ok
1237655130373357664,243.07832,49.398187,0.01301755,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655130373357664_0.fits,Images/1237655130373357664_0.fits,ok
1237655373573128614,247.65858,40.708525,0.02665391,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655373573128614_0.fits,Images/1237655373573128614_0.fits,ok
1237656241168056630,350.61418,13.815862,0.02600041,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656241168056630_0.fits,Images/1237656241168056630_0.fits,ok
1237655501889470855,258.05686,30.167842,0.03052918,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655501889470855_0.fits,Images/1237655501889470855_0.fits,ok
1237657119478645058,117.28081,29.924395,0.05492079,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237657119478645058_0.fits,Images/1237657119478645058_0.fits,ok
1237655370895261840,167.8668,62.19453,0.01606739,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655370895261840_0.fits,Images/1237655370895261840_0.fits,ok
1237655369822306417,171.94953,61.8036,0.04867088,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655369822306417_0.fits,Images/1237655369822306417_0.fits,ok
1237655369822503043,173.18359,61.826916,0.01083798,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655369822503043_0.fits,Images/1237655369822503043_0.fits,ok
1237655369822568495,173.41881,61.888033,0.01104578,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655369822568495_0.fits,Images/1237655369822568495_0.fits,ok
1237656495107932306,346.5685,13.982312,0.03554045,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656495107932306_0.fits,Images/1237656495107932306_0.fits,ok
1237655126078652447,174.46397,5.50729,0.07270835,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655126078652447_0.fits,Images/1237655126078652447_0.fits,ok
1237656494571913254,348.55257,13.581818,0.01550205,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656494571913254_0.fits,Images/1237656494571913254_0.fits,ok
1237656567576986167,316.59037,-0.7712224,0.0486859,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237656567576986167_0.fits,Images/1237656567576986167_0.fits,ok
1237652947460030579,18.788851,-9.7636848,0.06311113,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237652947460030579_0.fits,Images/1237652947460030579_0.fits,ok
1237655464844460213,195.03838,62.314701,0.04290374,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655464844460213_0.fits,Images/1237655464844460213_0.fits,ok
1237655465378775292,182.10205,62.941802,0.04031205,0,original,0,1.0,0.0,0.0,0.0,0,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\1237655465378775292_0.fits,Images/1237655465378775292_0.fits,ok
