objID,ra,dec,z,anillos
1237661137422712927,152.93143,37.218716,0.0566981,0.0
1237661137958994007,151.12601,37.065186,0.04131771,0.0
1237661137958994037,151.16023,37.076911,0.04143326,0.0
1237661137959583853,152.63745,37.585646,0.04836421,0.0
1237661068190351526,187.0283,13.911754,0.02437512,0.0
1237661069262585891,183.52719,14.72581,0.02625961,0.0
1237657771248254997,154.99158,53.959378,0.04543945,0.0
1237657770710663258,152.74416,52.849748,0.04744124,0.0
1237661150304796792,195.79773,48.785334,0.01607177,0.0
1237661150306041990,199.94476,48.206623,0.03596257,0.0
1237658304890798174,164.68708,59.510694,0.02175755,0.0
1237659896173690952,262.09932,57.545419,0.02854834,0.0
1237660615050264622,176.55146,10.595534,0.01023465,0.0
1237660614512869402,175.26533,10.225093,0.02086157,0.0
1237660614513131530,175.87075,10.161873,0.02021514,0.0
1237661070869070036,173.74943,15.685259,0.02050772,0.0
1237661065478275280,122.76984,6.2986035,0.0145131,0.0
1237661065489809425,149.01656,10.498853,0.03002869,0.0
1237661139033063542,151.66821,38.168859,0.02209765,0.0
1237661382230933525,135.03043,29.63278,0.02676185,0.0
1237661382230999066,135.10795,29.796104,0.04835654,0.0
1237661382230999331,135.19396,29.813624,0.06490925,0.0
1237660764302606389,134.12352,31.820402,0.0496303,0.0
1237657595152433341,128.48826,41.405651,0.02457233,0.0
1237660670355177506,155.8859,10.959715,0.03190522,0.0
1237660963480797265,148.58282,40.110618,0.04977365,0.0
1237661211510702111,225.51681,42.183822,0.01649342,0.0
1237661212047376437,225.39703,42.913695,0.05040108,0.0
1237658303818170578,169.88919,59.514694,0.05525462,0.0
1237658303818629175,171.82999,59.626662,0.01706143,0.0
1237658304891715674,168.3956,60.125108,0.04503725,0.0
1237659896173232171,261.60762,58.588874,0.02619898,0.0
1237659896174018833,262.46832,56.826317,0.03010967,0.0
1237660962402861130,138.43914,34.83733,0.02371711,0.0
1237661381701009491,152.25061,36.398371,0.06804932,0.0
1237660963480207522,146.96049,39.533991,0.04030357,0.0
1237660635459027093,158.37385,44.076179,0.05199283,0.0
1237661070335410203,181.35462,15.514343,0.01741219,0.0
1237658424095342740,170.6894,7.5204172,0.04151981,0.0
1237658425169018993,170.50874,8.3938377,0.02125498,0.0
1237661070331543704,172.22822,15.25838,0.03644754,0.0
1237661069793951911,170.52485,14.731313,0.03930032,0.0
1237661361833509083,197.95941,46.932716,0.02644742,0.0
1237661362369789977,196.09583,47.596267,0.02955409,0.0
1237661151380439178,202.47965,48.847167,0.04759001,0.0
1237658424081383655,138.69817,5.4538277,0.05719267,0.0
1237661136883482684,146.8456,34.783724,0.02041606,0.0
1237661136883548293,147.12103,34.817377,0.03819308,0.0
1237661055281725940,49.593772,41.409774,0.02154518,0.0
1237660635996946521,161.25384,45.324731,0.02254125,0.0
1237661136886890642,155.93453,37.641144,0.04169223,0.0
1237661088030785629,125.17001,25.905368,0.01960779,0.0
1237661362906398756,195.32648,48.058476,0.02954514,0.0
1237661361844191293,229.22335,38.241795,0.02973239,0.0
1237657606966935722,138.08135,46.090428,0.05178427,0.0
1237661151379980368,200.87184,49.01326,0.02849739,0.0
1237661151914360867,192.2764,50.335897,0.02007114,0.0
1237661362368806921,192.748,47.671541,0.02952814,0.0
1237661360759701644,197.42172,46.023319,0.05232985,0.0
1237661055818662378,50.091912,41.640915,0.01302578,0.0
1237661055281725866,49.68814,41.488764,0.01074807,0.0
1237661055281659994,49.366154,41.488063,0.01683615,0.0
1237661136886890597,155.89942,37.637777,0.02130619,0.0
1237660669808935010,134.47072,7.7497743,0.05918603,0.0
1237661352704344116,172.7802,56.524914,0.04928016,0.0
1237658424623759387,151.19816,6.9698125,0.04760275,0.0
1237661362369855564,196.23235,47.503626,0.03926042,0.0
1237660765376413916,133.58999,32.680861,0.01459144,0.0
1237660636000420013,172.38883,47.213926,0.05360197,0.0
1237661352167407674,172.60374,56.140534,0.04972632,0.0
1237661152453722182,201.22727,49.897896,0.06857643,0.0
1237660669811621994,140.64649,8.7536019,0.0317377,0.0
1237661138494685306,147.72262,36.445229,0.02285428,0.0
1237661139030900758,145.86049,36.237369,0.02178739,0.0
1237661138493374514,144.41072,35.228442,0.02091762,0.0
1237661059574006107,49.141793,42.025852,0.01371028,0.0
1237661433772310663,187.7473,46.872547,0.03821623,0.0
1237660344460968085,117.66981,23.494312,0.01854039,0.0
1237661068171477288,143.10983,10.106885,0.02847908,0.0
1237661139034833111,156.39666,39.673618,0.02325931,0.0
1237661064946319496,133.90532,7.8440906,0.06115232,0.0
1237661088028295176,120.15282,22.400052,0.01837908,0.0
1237661361304895633,222.5348,40.441311,0.02794503,0.0
1237657851233763415,151.82911,46.546409,0.02393755,0.0
1237657776078848107,132.37926,39.209703,0.04106383,0.0
1237661139031359610,147.1656,36.613667,0.04994584,0.0
1237661056355205202,49.557465,42.53797,0.01951313,0.0
1237660635457716377,154.40125,43.178284,0.06329713,0.0
1237660557596623183,63.56076,24.660914,0.02190018,0.0
1237661381704548428,161.90977,38.924107,0.03567343,0.0
1237661069246791772,146.63568,11.455426,0.04825044,0.0
1237661139033718922,153.44953,38.67551,0.02067369,0.0
1237661139035095076,157.17945,39.838912,0.02928974,0.0
1237661139035095087,157.19855,39.828211,0.03029581,0.0
1237661352169832505,182.46928,56.744807,0.05166552,0.0
1237661152451166321,192.12807,50.831859,0.04866743,0.0
1237658609293066298,183.57541,59.615482,0.01454406,0.0
1237661382777503816,159.52732,39.177159,0.03035896,0.0
1237660636537159778,171.97879,47.396159,0.0326836,0.0
1237661351630995581,174.4733,55.994849,0.05225069,0.0
1237661068176851115,155.39003,11.962255,0.02586703,0.0
1237661138495013047,148.66692,36.677543,0.03737028,0.0
1237661138493112332,143.7156,34.92927,0.04246742,0.0
1237661063875133463,139.85156,8.0213486,0.03235193,0.0
1237661064945205483,131.41914,7.4412189,0.04362216,0.0
1237660670893097127,158.3611,11.833822,0.03382899,0.0
1237660670894211210,160.91283,12.060657,0.02622315,0.0
1237661139565478043,139.87297,34.302861,0.04585178,0.0
1237661068725714969,183.46639,14.222961,0.0501589,0.0
1237661352170029218,183.47448,56.691507,0.05160398,0.0
1237661361296703613,198.07007,46.407712,0.03924647,0.0
1237661357538279499,164.6421,45.812505,0.06235645,0.0
1237661358611693720,163.35934,46.455807,0.04499141,0.0
1237661383850721305,157.58128,39.72222,0.04352022,0.0
1237661386533896222,222.43681,50.710886,0.0134196,0.0
1237661385998204977,225.60572,48.877693,0.02663619,0.0
1237661385997615342,223.96471,49.647511,0.02613187,0.0
1237657610718085224,140.60543,47.244418,0.0304242,0.0
1237661083199144302,49.387017,41.296988,0.01944314,0.0
1237661083199275747,49.779862,41.142646,0.02634859,0.0
1237661066028449906,153.12169,11.455053,0.04263749,0.0
1237660669284188246,162.40925,10.830021,0.05238507,0.0
1237660670357340289,160.94177,11.494041,0.021904,0.0
1237661068725977191,184.17651,14.277809,0.02350773,0.0
1237658203430125724,159.40283,46.044449,0.04720058,0.0
1237661356461981794,157.34358,43.170616,0.02725727,0.0
1237661386539466940,237.35523,42.964886,0.03597978,0.0
1237661070321254721,148.03526,12.63236,0.05332871,0.0
1237661382237552798,151.33368,36.434213,0.04111063,0.0
1237661433238388775,197.43803,45.912658,0.02876535,0.0
1237661388689506406,244.54925,40.094774,0.03264897,0.0
1237661066028384364,152.93896,11.346293,0.05409978,0.0
1237660671430754375,160.13017,12.294407,0.0264158,0.0
1237661386009018621,250.00388,32.246203,0.03140372,0.0
1237661463311221341,253.47431,20.597694,0.04645059,0.0
1237661152451887195,194.70048,50.540412,0.03625654,0.0
1237661151915868250,197.73839,49.859755,0.02472723,0.0
1237661151915868321,197.63903,49.883987,0.03136591,0.0
1237661064951758988,146.34419,9.7674957,0.01101167,0.0
1237661357540769795,172.66991,47.018297,0.02507602,0.0
1237661387071160450,223.80011,50.498711,0.03740175,0.0
1237661210437681276,226.82552,40.65321,0.02949573,0.0
1237658492279324827,180.01549,9.65012,0.02317386,0.0
1237660670350327965,144.72277,9.7501955,0.01886608,0.0
1237660670350721239,145.67216,9.9106246,0.05088082,0.0
1237661362910724181,209.30531,45.754984,0.0630509,0.0
1237661362910789755,209.56385,45.817069,0.05328272,0.0
1237661362911576182,211.92383,45.250505,0.06288505,0.0
1237657627901231120,132.05204,36.780736,0.02526982,0.0
1237661434320519301,222.91204,40.599183,0.01624557,0.0
1237661083199734382,50.953516,40.557792,0.01778358,0.0
1237661386013016363,256.39042,25.105374,0.04760168,0.0
1237658203437531274,184.20392,49.031784,0.04088095,0.0
1237661815488708818,197.63413,11.022501,0.04270899,0.0
1237661125077172429,130.08254,27.740238,0.02526388,0.0
1237661355933499464,184.06002,46.347502,0.06828089,0.0
1237659119322398789,213.1641,51.280781,0.04591047,0.0
1237659119323709572,217.5454,50.042824,0.06395124,0.0
1237661387071553645,225.19214,49.993662,0.01354037,0.0
1237661387608359085,225.24543,50.46055,0.0305952,0.0
1237660935553876093,132.02977,54.723875,0.04200086,0.0
1237660936627617911,131.011,55.231702,0.04518962,0.0
1237661137421533188,149.63293,36.253862,0.02774034,0.0
1237661152452345923,196.38252,50.307643,0.05558429,0.0
1237661086420304107,126.31038,25.016114,0.0219646,0.0
1237661086956716123,124.96157,24.787859,0.02560334,0.0
1237661085883695378,127.1078,25.014635,0.02873664,0.0
1237661817099452530,197.98394,12.353136,0.02871823,0.0
1237661816025645167,197.7355,11.477373,0.01122625,0.0
1237658203967389877,160.41141,46.833236,0.04945333,0.0
1237661383846920199,147.21661,36.605158,0.05035251,0.0
1237661382237094027,150.0765,36.099259,0.05771312,0.0
1237661383310115025,147.83017,36.177624,0.05222176,0.0
1237661382773178461,147.847,35.755658,0.02717111,0.0
1237661382773440633,148.32646,36.085786,0.01806697,0.0
1237661383308542154,143.80927,34.731677,0.02725264,0.0
1237661152452149305,195.65713,50.438416,0.02365447,0.0
1237661137425400026,160.19936,39.28362,0.03599221,0.0
1237661386540318883,239.43666,41.709509,0.02381087,0.0
1237661070334951462,180.20528,15.451222,0.02257301,0.0
1237661358614380605,172.276,47.68346,0.03306676,0.0
1237661358077378732,171.89795,47.379457,0.03273033,0.0
1237661383848362048,151.09841,37.818007,0.02202414,0.0
1237661387077189812,239.69754,41.938112,0.0387147,0.0
1237661382234734682,144.02272,33.961425,0.01252155,0.0
1237661083198948135,48.835661,41.612468,0.01987498,0.0
1237661434319208510,219.23784,41.828124,0.01819781,0.0
1237661433243828392,214.28417,42.682752,0.02595478,0.0
1237661849862275131,196.02951,43.457813,0.03871918,0.0
1237661849862996076,198.24964,43.204377,0.06168052,0.0
1237658204503539910,157.93771,46.671691,0.02476226,0.0
1237659120933798000,216.55848,51.686582,0.06527111,0.0
1237659131135066223,216.511,49.521729,0.02663443,0.0
1237661358619033756,188.13543,48.472216,0.06114949,0.0
1237661358082162713,187.94539,47.92758,0.03049035,0.0
1237661070872871019,182.68966,15.865152,0.02109496,0.0
1237661384385691870,152.15353,38.647038,0.05579217,0.0
1237661357000622104,162.41245,44.865369,0.02676689,0.0
1237661357543915610,183.32666,47.640541,0.02455299,0.0
1237660764838625418,131.83128,31.181753,0.0519816,0.0
1237661949195518156,219.12296,9.9382613,0.05369402,0.0
1237661210970554519,216.00725,45.222016,0.02766871,0.0
1237661150844289222,204.71604,47.871278,0.02752013,0.0
1237661383307034816,139.97679,33.107273,0.02455158,0.0
1237661381698125881,144.86932,33.848965,0.0193798,0.0
1237661434856800418,221.40861,41.546578,0.03772844,0.0
1237661434858700921,226.47202,39.522187,0.02976099,0.0
1237661435394654334,224.37041,40.989489,0.01649123,0.0
1237661815485759591,190.78035,11.211991,0.02823992,0.0
1237661815485825096,190.8221,11.211536,0.02765948,0.0
1237661381702647942,156.66083,37.774694,0.05091943,0.0
1237661386532651088,218.2802,52.001885,0.0701607,0.0
1237661386011902429,254.75153,27.092129,0.0347411,0.0
1237661124543316198,137.18217,30.891367,0.06326799,0.0
1237661210970816707,216.86951,45.008911,0.0355568,0.0
1237661152457588873,213.98571,47.21202,0.06033942,0.0
1237661435921563811,193.9344,48.287235,0.02936767,0.0
1237661388680986787,222.49491,52.609671,0.08141135,0.0
1237658800430383187,196.58738,53.306444,0.02366782,0.0
1237658800429924474,194.65991,53.41003,0.02938401,0.0
1237661151918948460,207.99951,48.120614,0.06386701,0.0
1237661811733954668,175.5277,11.537802,0.04286923,0.0
1237661383843840184,139.67279,33.418075,0.04225337,0.0
1237661383843905652,139.90015,33.428333,0.02350282,0.0
1237661353780052022,180.80192,57.893473,0.03414694,0.0
1237661816564482407,202.39255,11.636239,0.02175494,0.0
1237661817096568982,191.27191,12.446373,0.03976817,0.0
1237659133281697905,214.9771,51.894539,0.02920016,0.0
1237659326029365420,247.1851,39.473836,0.02717929,0.0
1237661850413301931,234.76895,32.260431,0.04977289,0.0
1237661358074691637,163.11925,45.88919,0.01907646,0.0
1237661381704482927,161.86155,38.936387,0.03501659,0.0
1237661382240829503,160.18512,39.074319,0.02996635,0.0
1237661950276141095,235.01576,8.5064632,0.07217865,0.0
1237661950269718778,220.32578,10.632728,0.05137368,0.0
1237661950272864430,227.50517,9.6849768,0.05620474,0.0
1237661416067825676,221.45436,50.394054,0.01335023,0.0
1237661416605745301,225.01805,49.384776,0.02666377,0.0
1237661124539318512,128.24702,25.990942,0.01757503,0.0
1237661387606196388,218.28137,52.979161,0.04459959,0.0
1237661388141363348,212.87125,55.121835,0.04068021,0.0
1237661125611618393,124.81469,24.792653,0.01551918,0.0
1237661125612077126,125.60326,25.509073,0.0277978,0.0
1237661125612273738,126.08118,25.674455,0.02816048,0.0
1237658205577281690,157.43928,47.284872,0.04238699,0.0
1237661383847510095,148.92883,37.0094,0.02129916,0.0
1237661383847706938,149.41343,37.330321,0.06069185,0.0
1237661382776062136,155.36012,38.296487,0.05466048,0.0
1237661360763240511,208.54267,44.213399,0.06368551,0.0
1237661361841111198,221.09443,41.619823,0.05894581,0.0
1237661362375163966,213.10341,44.460905,0.03126721,0.0
1237661361838424237,213.4168,43.866564,0.03504451,0.0
1237661211509260472,221.60426,43.832433,0.04373169,0.0
1237658800966926361,195.29734,53.811149,0.0300143,0.0
1237658800967057680,195.92006,53.723246,0.02762208,0.0
1237661417142878263,226.10287,49.398741,0.02651092,0.0
1237661433237602334,194.95239,46.214114,0.03332812,0.0
1237661418752245956,223.3208,52.04424,0.03689023,0.0
1237661126149275951,126.1117,26.170734,0.04485414,0.0
1237661386528784541,204.66636,55.450179,0.03699513,0.0
1237661416065400958,213.48773,52.764497,0.0846994,0.0
1237659325492232209,246.1982,39.734754,0.02974127,0.0
1237661850923171929,156.12524,41.015952,0.04390362,0.0
1237661356466438168,171.0245,45.811072,0.01866945,0.0
1237661386537500738,232.49819,45.913462,0.03738355,0.0
1237661384384839911,149.96803,37.908672,0.01608385,0.0
1237661464382079348,248.73702,25.692592,0.04358542,0.0
1237661464917442617,246.12846,28.296483,0.0361078,0.0
1237661126154584268,137.89819,32.8488,0.01445536,0.0
1237661137417601073,139.90499,32.353198,0.02651508,0.0
1237661362367758400,189.0615,47.888677,0.02871162,0.0
1237661381704286225,161.16317,38.759552,0.0356506,0.0
1237661382241026183,160.79222,39.038664,0.03389138,0.0
1237661382778552451,162.46267,39.871253,0.03572869,0.0
1237661465447301355,230.98545,38.122124,0.03017377,0.0
1237661465449070854,235.15618,35.771425,0.0214151,0.0
1237661125612863809,127.37409,26.549949,0.05665162,0.0
1237661433248350319,226.48785,38.277799,0.04907328,0.0
1237659326566039614,247.16449,40.123728,0.02576833,0.0
1237661356466700423,171.90406,46.045015,0.04216345,0.0
1237661417140060243,217.32481,52.665553,0.03046622,0.0
1237661383310770189,149.33863,36.87911,0.05376935,0.0
1237661387602788576,206.16631,55.993982,0.03876619,0.0
1237661388139462797,205.55087,56.486103,0.07060088,0.0
1237661385998401673,226.24756,48.646638,0.02443553,0.0
1237661418213277803,215.9201,53.91572,0.03373322,0.0
1237661386538811401,235.8521,44.121816,0.03637493,0.0
1237661464375984289,236.05302,34.338083,0.05536719,0.0
1237661872957882593,234.75893,33.080127,0.05459507,0.0
1237661386529308711,206.6623,55.092271,0.04045749,0.0
1237661063878541442,147.77513,9.0086037,0.01731362,0.0
1237661950813929492,237.13583,8.5879281,0.01426534,0.0
1237661850936606846,197.92126,44.171151,0.03572527,0.0
1237661464919015915,249.19608,25.807506,0.0497738,0.0
1237661465988563291,241.39436,32.661363,0.02962337,0.0
1237661418215112839,222.25557,51.975985,0.04511889,0.0
1237658205584949366,183.79126,50.685257,0.02969614,0.0
1237658916385259587,195.86465,53.531978,0.03285506,0.0
1237658916921147547,192.1057,54.201385,0.01643527,0.0
1237661850383351998,148.22932,38.104648,0.0488916,0.0
1237661356471353453,187.35759,46.802974,0.03949102,0.0
1237661357008289879,187.57363,47.210042,0.01420026,0.0
1237661358076985497,170.60678,47.105916,0.02501302,0.0
1237661465457918557,253.2355,22.960173,0.03592314,0.0
1237661465994789217,253.53058,23.4124,0.04680751,0.0
1237661418750542003,217.76258,53.97177,0.04071661,0.0
1237661418750542072,217.83007,53.919349,0.03262613,0.0
1237661417676865600,217.30709,53.222773,0.0439062,0.0
1237661137417339004,139.32023,32.019156,0.04924487,0.0
1237661849852903489,166.47019,42.536069,0.03621113,0.0
1237661871326953628,175.94941,43.57942,0.02397479,0.0
1237661386538483870,234.99955,44.465986,0.03760799,0.0
1237661387078893797,243.48094,39.335431,0.03270528,0.0
1237661385992241363,205.72242,54.754346,0.05805324,0.0
1237661464919080987,249.19112,25.764167,0.05000408,0.0
1237658205588226136,195.54492,50.294882,0.02341498,0.0
1237661387610456252,231.29667,47.659202,0.07270581,0.0
1237661387610980673,232.78925,47.05006,0.02051514,0.0
1237661388146540564,229.41788,49.098152,0.03719292,0.0
1237658302204018760,156.35085,55.524945,0.02530461,0.0
1237661852010283210,197.94985,45.088408,0.05646325,0.0
1237658916922392624,197.01052,53.935884,0.03288055,0.0
1237658917458608185,194.5365,54.466824,0.02896492,0.0
1237658916384931844,194.43671,53.637052,0.03004708,0.0
1237658917458870347,195.40757,54.390437,0.03013226,0.0
1237661417136521234,204.3119,55.669873,0.06452128,0.0
1237661465995248061,254.36923,22.599354,0.03143515,0.0
1237661850926186623,164.97805,43.147683,0.02454654,0.0
1237661434848477202,195.97313,47.386491,0.02367173,0.0
1237661434858832012,226.83026,39.446075,0.03702404,0.0
1237661851487764623,236.87185,32.015166,0.05418456,0.0
1237661851473412195,197.80235,44.524812,0.03543718,0.0
1237661852009234532,194.59542,45.27278,0.02733583,0.0
1237661464919736636,250.46769,24.735882,0.0364458,0.0
1237661465982402690,226.81939,40.518973,0.0563902,0.0
1237661465989611737,243.5166,31.133968,0.02255848,0.0
1237661360756949111,188.34634,46.626879,0.0244406,0.0
1237658298981876153,123.51533,3.3823864,0.03582138,0.0
1237661416595521738,187.58985,56.79154,0.01554819,0.0
1237658298982793603,125.72199,3.5711855,0.01326355,0.0
1237661852550299759,207.87281,43.806426,0.03330499,0.0
1237661852009955354,196.85918,45.218119,0.03221337,0.0
1237661070338555922,188.73294,15.56561,0.04582256,0.0
1237661068727484463,187.61599,14.160186,0.02015015,0.0
1237661463848616123,254.62333,20.041466,0.02008655,0.0
1237661353781035060,185.05258,58.092972,0.01400896,0.0
1237661850412777561,233.50213,32.819478,0.06385989,0.0
1237661387611046021,232.7968,46.965558,0.03652478,0.0
1237661851999731863,164.08217,43.754897,0.03598332,0.0
1237657633260699874,138.73198,46.903084,0.01418223,0.0
1237657633261617272,141.10205,48.179388,0.02995004,0.0
1237661850919960818,147.30462,38.197094,0.04509183,0.0
1237661388138479624,201.47424,57.254449,0.02097681,0.0
1237661464909971628,229.50686,38.217013,0.02969844,0.0
1237661813880062006,172.36517,13.220116,0.03430279,0.0
1237661360224010257,201.19573,45.23015,0.0495447,0.0
1237661387085316122,254.94048,28.262442,0.03264063,0.0
1237661387085513201,255.18775,27.827366,0.03432147,0.0
1237658302740824190,155.7391,55.913711,0.02509216,0.0
1237661418749755462,214.87217,54.74161,0.03313838,0.0
1237661418749755490,214.9018,54.713524,0.03780425,0.0
1237661418749755516,214.9135,54.663188,0.04174741,0.0
1237661433775456273,198.02613,46.196153,0.02815708,0.0
1237661418212425854,213.04206,54.736273,0.04158657,0.0
1237661418749165664,212.8271,55.181322,0.04202622,0.0
1237661852534636745,157.96141,42.86312,0.04552518,0.0
1237661416595652665,188.08921,56.65643,0.01537645,0.0
1237661388147196050,231.26352,48.194888,0.03688795,0.0
1237661949195321652,218.67574,9.8241689,0.05489537,0.0
1237661464377950373,240.40707,31.721798,0.05533954,0.0
1237661464385159485,254.47833,20.901899,0.03480621,0.0
1237661465454969252,247.65817,27.462282,0.05892257,0.0
1237661849851396232,162.14736,41.645753,0.02501558,0.0
1237661465994723696,253.34034,23.44961,0.04767701,0.0
1237661388151521341,241.8466,41.70893,0.01807624,0.0
1237661418748379173,209.88824,56.041314,0.03403224,0.0
1237661418749231206,213.03338,55.229998,0.04230596,0.0
1237661852549709864,206.11007,44.272238,0.05435376,0.0
1237661871869853818,194.92502,43.753205,0.05781089,0.0
1237661871870181422,196.09156,43.809523,0.02408706,0.0
1237662198280683724,220.97614,9.5127072,0.03099208,0.0
1237661388147064921,230.80375,48.39672,0.03759526,0.0
1237661361300111377,208.75716,44.585867,0.04327884,0.0
1237661463841669377,241.30452,30.466605,0.05550266,0.0
1237661852536602770,163.938,44.179213,0.03746518,0.0
1237661872934486174,166.01346,43.537852,0.04896974,0.0
1237661465987448992,238.86759,34.177842,0.03122058,0.0
1237661387076927723,239.10205,42.395484,0.04074314,0.0
1237657770170056796,141.59345,48.166889,0.03001696,0.0
1237661850407403662,220.1623,38.637816,0.01258866,0.0
1237661435923333279,199.94278,47.715541,0.02882753,0.0
1237661418748248263,209.38434,55.961701,0.03520152,0.0
1237661435385872539,197.82474,47.54651,0.02886816,0.0
1237661435385872563,197.86442,47.549551,0.02898938,0.0
1237661435386331265,199.32246,47.342002,0.02687041,0.0
1237661811199967384,182.32727,11.430212,0.06301475,0.0
1237661811201146923,185.12575,11.340936,0.0430881,0.0
1237661812811300998,184.00018,12.687309,0.06614345,0.0
1237661416060420292,194.76514,55.965907,0.02845285,0.0
1237661871870902336,198.3577,43.537442,0.05752108,0.0
1237661850404520083,212.37606,41.110918,0.07711104,0.0
1237661872934027365,164.6805,43.320886,0.02996818,0.0
1237661434851360817,205.44307,45.955437,0.05960475,0.0
1237661416600371302,207.05554,54.797333,0.02549033,0.0
1237661813882224757,177.42264,13.244612,0.02052609,0.0
1237661967423897701,165.99195,41.066148,0.02373919,0.0
1237661463841603688,241.21557,30.525999,0.05539664,0.0
1237661465452740674,243.3114,30.902624,0.04945983,0.0
1237661465457787290,253.05415,23.307677,0.03445797,0.0
1237661872410460204,206.70989,42.651309,0.0283067,0.0
1237661850945257484,223.0239,38.183132,0.03244987,0.0
1237661872407576591,197.67645,44.024375,0.03627057,0.0
1237661812803371137,165.48119,11.848413,0.0470168,0.0
1237657770705289247,136.73564,46.204452,0.03972208,0.0
1237662198280290550,220.09471,9.4761332,0.02826232,0.0
1237662199891034282,220.47086,10.74859,0.0507587,0.0
1237657771242684523,137.87163,47.226307,0.03631152,0.0
1237661850924744817,160.65795,42.14745,0.07537953,0.0
1237661851478786095,214.03682,41.482784,0.08463997,0.0
1237661872400171062,174.2122,44.207649,0.03406684,0.0
1237661971727122586,195.79164,7.548593,0.04875144,0.0
1237661811196624933,174.53338,11.196378,0.03572349,0.0
1237661850407075995,219.32143,38.938739,0.03256033,0.0
1237658492284960856,192.99148,9.5197577,0.02385764,0.0
1237658492285157516,193.49536,9.4994025,0.05368825,0.0
1237661950250385474,175.17213,12.579668,0.0421925,0.0
1237661417669918849,190.33258,57.501861,0.04314946,0.0
1237661383306969148,139.97727,32.933281,0.04916559,0.0
1237661386534879289,225.41716,49.373914,0.02541581,0.0
1237661383842856977,137.25427,32.283041,0.04895841,0.0
1237661871878504717,220.43885,38.422499,0.0400387,0.0
1237661873470046285,162.00437,43.186563,0.02492876,0.0
1237661874008162450,165.57005,44.335142,0.02460673,0.0
1237657771779424264,137.11637,47.321631,0.05086437,0.0
1237661871327674593,178.24535,43.58638,0.04291714,0.0
1237661465994985718,253.79412,23.028049,0.03439995,0.0
1237661872947593278,207.55744,42.746292,0.02844264,0.0
1237661972264058886,195.90776,7.9040043,0.04610218,0.0
1237661970659278996,209.37346,6.0970063,0.0144825,0.0
1237661971727384761,196.43313,7.5511571,0.06193114,0.0
1237661850941915188,213.9503,40.991168,0.04120273,0.0
1237658493894656103,190.86819,10.873849,0.02880098,0.0
1237661417134620694,196.76205,56.532893,0.08052007,0.0
1237661957756223541,195.73995,51.31852,0.02754697,0.0
1237661965824753762,200.80675,40.203965,0.04726636,0.0
1237661966349631611,164.73782,40.033091,0.02501476,0.0
1237661418209869983,203.16469,56.74267,0.02366523,0.0
1237661851998093401,159.05379,42.658336,0.01073689,0.0
1237661972800733332,195.50616,8.2708161,0.04734734,0.0
1237661971733676160,210.88249,6.7700751,0.02456043,0.0
1237661949200433190,230.4181,8.4155355,0.03889029,0.0
1237658493345071231,161.46425,9.7226159,0.03351893,0.0
1237661418206330975,188.32335,57.938937,0.06390357,0.0
1237661433772310605,187.82127,46.869003,0.03975714,0.0
1237661433772310662,187.75669,46.869983,0.04006828,0.0
1237661849856245781,176.85876,43.758604,0.02474472,0.0
1237661849848643705,154.21726,39.556472,0.06425143,0.0
1237661958293553267,197.34144,51.456902,0.05553867,0.0
1237661958830293259,197.07307,52.007961,0.01547733,0.0
1237661967963783262,174.93117,42.50457,0.07005485,0.0
1237661813879931118,171.99203,13.183913,0.02037709,0.0
1237661849857949727,182.28671,44.003199,0.03754219,0.0
1237661849857949804,182.32296,44.090178,0.03722335,0.0
1237661849857949858,182.359,44.073299,0.03782215,0.0
1237661850934182015,190.18644,44.815135,0.06490898,0.0
1237661850933395536,187.69183,44.960946,0.04301883,0.0
1237661873483350039,204.19227,43.843926,0.06296793,0.0
1237661852019720277,225.41241,38.055813,0.02874964,0.0
1237658611984760941,182.50788,49.260147,0.05780668,0.0
1237661850928676917,172.53219,44.128623,0.0449248,0.0
1237661851465547978,172.5076,44.684739,0.05877278,0.0
1237661974405120127,197.46249,6.436909,0.03891673,0.0
1237661851480293512,218.49431,40.244387,0.02520081,0.0
1237661851474264121,200.48926,44.262833,0.04790164,0.0
1237661434308788261,186.42805,47.330081,0.02456148,0.0
1237661872944906440,199.27502,44.139893,0.06118316,0.0
1237661873480335409,194.83943,45.142077,0.07164465,0.0
1237661873480728609,196.08624,45.056645,0.02826473,0.0
1237661874009866345,170.88749,45.046589,0.04571601,0.0
1237658612514619419,158.77022,46.561452,0.01119638,0.0
1237658612513964156,156.76885,46.057844,0.04244706,0.0
1237661959367098454,196.86649,52.405017,0.02393095,0.0
1237661959367098583,197.05312,52.466546,0.05462136,0.0
1237661873481318536,197.99326,44.808931,0.0354251,0.0
1237661435926413451,209.87471,45.952251,0.04215278,0.0
1237661852539879572,174.31773,45.757417,0.02460604,0.0
1237661974942449754,198.43747,6.856161,0.04584775,0.0
1237661976014291112,194.19356,7.796438,0.05020658,0.0
1237658801496195244,166.0658,53.132062,0.02135436,0.0
1237658801497178133,169.58645,53.752714,0.03608973,0.0
1237661851474067544,199.86642,44.324716,0.03511418,0.0
1237661871338029229,210.22756,40.98861,0.01243475,0.0
1237661388690161706,245.88646,39.121097,0.03503848,0.0
1237661852010676372,199.15676,44.829115,0.0609193,0.0
1237661388691276119,248.0027,37.095396,0.03143426,0.0
1237661958294929529,202.48537,50.883867,0.02539876,0.0
1237661950268211461,216.86893,11.040729,0.02812041,0.0
1237661967972368415,201.51337,41.921262,0.06173002,0.0
